id,chr,pos,cm
1071,1,92255996,121.640923
1072,1,93531706,121.970946
1073,1,93539212,122.040224
1074,1,94020247,122.102463
1075,1,94157507,122.235655
1076,1,94178912,122.38123
1077,1,94453236,122.454016
1078,1,94455448,122.589569
1079,1,94501799,122.732767
1080,1,94510673,122.850247
1081,1,94537642,122.898043
1082,1,94539299,122.957745
1083,1,94562084,122.989615
1084,1,94565577,123.053152
1085,1,94607234,123.158032
1086,1,95020873,123.257213
1087,1,95073156,123.333804
1088,1,95077273,123.411123
1089,1,95115904,123.443681
1090,1,95122565,123.553788
1091,1,95198932,123.605321
1092,1,95201044,123.676136
1093,1,95312105,123.736694
1094,1,95317464,123.961736
1095,1,95350506,124.105872
1096,1,96039899,124.460241
1097,1,96043511,124.571529
1098,1,96150318,124.641438
1099,1,96152354,124.775157
1100,1,96700020,125.00131
1101,1,97454434,125.176953
1102,1,97464184,125.334053
1103,1,97606480,125.382891
1104,1,97607837,125.467898
1105,1,97722672,125.529086
1106,1,97727083,125.666939
1107,1,97885200,125.774874
1108,1,97886171,125.824884
1109,1,97949431,125.86752
1110,1,97951525,126.000826
1111,1,98026801,126.063479
1112,1,98033259,126.123678
1113,1,98299475,126.288412
1114,1,98562718,126.318324
1115,1,98725017,126.437279
1116,1,98730925,126.624958
1117,1,98799369,126.652542
1118,1,98803700,126.712965
1119,1,98922915,126.788033
1120,1,98926885,126.906673
1121,1,98962353,126.983346
1122,1,98964075,127.06713
1123,1,99423072,127.237533
1124,1,99425070,127.356954
1125,1,99552858,127.385678
1126,1,99558971,127.447198
1127,1,99800131,127.605654
1128,1,99802789,127.702
1129,1,99956303,127.746189
1130,1,99958776,127.829897
1131,1,100064599,127.90069
1132,1,100066515,127.992336
1133,1,100116642,128.120085
1134,1,100439890,128.262486
1135,1,100763868,128.298681
1136,1,100766320,128.346
1137,1,101195435,128.537176
1138,1,101198708,128.706276
1139,1,101209653,128.716724
1140,1,101213335,128.839362
1141,1,101657847,128.941645
1142,1,101682573,129.005917
1143,1,101683963,129.08817
1144,1,101778236,129.276596
1145,1,101848705,129.312357
1146,1,101850130,129.4269
1147,1,102039804,129.548905
1148,1,102041558,129.678841
1149,1,102176419,129.722697
1150,1,102179536,129.818936
1151,1,102267811,129.884293
1152,1,102270640,130.004416
1153,1,102284779,130.017693
1154,1,102286079,130.087975
1155,1,102296279,130.121442
1156,1,102297957,130.199251
1157,1,102306758,130.224397
1158,1,102309649,130.337619
1159,1,102388188,130.380716
1160,1,102390702,130.523459
1161,1,102421482,130.539085
1162,1,102424197,130.643231
1163,1,102895146,130.830399
1164,1,102899696,130.881795
1165,1,103756973,131.187732
1166,1,103916755,131.542351
1167,1,104368898,131.571213
1168,1,104983592,131.843307
1169,1,104987656,132.006608
1170,1,105191488,132.099944
1171,1,105195135,132.248818
1172,1,105295245,132.288162
1173,1,105300481,132.350381
1174,1,105411481,132.373981
1175,1,105415429,132.473723
1176,1,106080607,132.735343
1177,1,106086980,132.780174
1178,1,106091316,132.905694
1179,1,106642968,133.148418
1180,1,106647108,133.271996
1181,1,106765225,133.368676
1182,1,106773320,133.558334
1183,1,106967338,133.638331
1184,1,106981990,133.703876
1185,1,107432265,133.851014
1186,1,107433883,133.916927
1187,1,107484665,133.934582
1188,1,107489844,134.020992
1189,1,107707315,134.179613
1190,1,107729340,134.310128
1191,1,107874959,134.42525
1192,1,107877785,134.579158
1193,1,107909878,134.592492
1194,1,107918319,134.905011
1195,1,107920219,135.04185
1196,1,107930365,135.064554
1197,1,107933545,135.206344
1198,1,108017292,135.247936
1199,1,108018964,135.313102
1200,1,108070789,135.388913
1201,1,108073844,135.495797
1202,1,108408983,135.719816
1203,1,108411688,135.780399
1204,1,108524590,135.863835
1205,1,108527281,136.058994
1206,1,108754099,136.229421
1207,1,109075191,136.278726
1208,1,109077023,136.357062
1209,1,109212671,136.38083
1210,1,109270563,136.529059
1211,1,109364389,136.552006
1212,1,109367807,136.626781
1213,1,109395585,136.716502
1214,1,109563656,136.762391
1215,1,109697227,136.901356
1216,1,109705022,137.046945
1217,1,109810981,137.145227
1218,1,109840629,137.307888
1219,1,109974450,137.313995
1220,1,109976775,137.374618
1221,1,110215178,137.549946
1222,1,110303505,137.737323
1223,1,110305188,137.828394
1224,1,110332816,137.894511
1225,1,110335948,137.994137
1226,1,110348657,138.118045
1227,1,110433623,138.296066
1228,1,110439636,138.390051
1229,1,110451190,138.395932
1230,1,110458234,138.483241
1231,1,110517396,138.579326
1232,1,110636625,138.596872
1233,1,110671320,138.677689
1234,1,110677088,138.871839
1235,1,110724488,138.897594
1236,1,110733794,138.987308
1237,1,110767348,139.04184
1238,1,110777105,139.20498
1239,1,110998057,139.309618
1240,1,111027035,139.415501
1241,1,111034491,139.630085
1242,1,111116690,139.868891
1243,1,111121822,140.02427
1244,1,111237685,140.193039
1245,1,111545087,140.420707
1246,1,111737916,140.461988
1247,1,111742761,140.630867
1248,1,111798172,140.736354
1249,1,111801402,140.813185
1250,1,111913341,140.953035
1251,1,112025081,140.990622
1252,1,112026676,141.085894
1253,1,112103432,141.207569
1254,1,112106342,141.309923
1255,1,112129736,141.326463
1256,1,112131164,141.395614
1257,1,112346989,141.497168
1258,1,112348592,141.596967
1259,1,112356946,141.609458
1260,1,112357730,141.665919
1261,1,112484962,141.857809
1262,1,112511992,141.960922
1263,1,112563028,141.992663
1264,1,112565005,142.051719
1265,1,112688022,142.160126
1266,1,112690543,142.221356
1267,1,112788187,142.263691
1268,1,112801961,142.35826
1269,1,112857586,142.386716
1270,1,112879265,142.499382
1271,1,112913252,142.528291
1272,1,112930006,142.678885
1273,1,113020298,142.717916
1274,1,113059220,142.81705
1275,1,113263711,142.863322
1276,1,113276156,142.979648
1277,1,113348570,143.048693
1278,1,113355928,143.122879
1279,1,113400990,143.127445
1280,1,113418415,143.227133
1281,1,113751640,143.331558
1282,1,113754252,143.398585
1283,1,113818120,143.50742
1284,1,113819478,143.593392
1285,1,113824297,143.642825
1286,1,114447914,143.763842
1287,1,114455907,143.820989
1288,1,114555118,143.864051
1289,1,114561433,143.952834
1290,1,114651076,144.058439
1291,1,114653036,144.133989
1292,1,114683304,144.289936
1293,1,114720926,144.337211
1294,1,114734778,144.445511
1295,1,114821586,144.531401
1296,1,114870307,144.69332
1297,1,114878783,144.811626
1298,1,114922790,145.022286
1299,1,115575715,145.127727
1300,1,115805959,145.290466
1301,1,115808551,145.353128
1302,1,115879821,145.474135
1303,1,115882503,145.541406
1304,1,115942900,145.68382
1305,1,116013564,145.706216
1306,1,116056472,145.981862
1307,1,116203864,146.031882
1308,1,116205848,146.161344
1309,1,116408766,146.376736
1310,1,116704771,146.453707
1311,1,116712893,146.547851
1312,1,116867355,146.674672
1313,1,116920952,146.800794
1314,1,117004657,146.851942
1315,1,117028699,146.964446
1316,1,117032885,147.120233
1317,1,117104215,147.134843
1318,1,117108830,147.219735
1319,1,117294778,147.452022
1320,1,117299472,147.565549
1321,1,117472049,147.692868
1322,1,117474146,147.774464
1323,1,117568947,147.825654
1324,1,117571079,147.88968
1325,1,117592716,147.928582
1326,1,117595062,147.994706
1327,1,117778577,148.279844
1328,1,117783083,148.354553
1329,1,117816368,148.425378
1330,1,118099243,148.473883
1331,1,118106653,148.596812
1332,1,118128443,148.726753
1333,1,118279473,148.836643
1334,1,118837888,148.939696
1335,1,118841141,149.081018
1336,1,118983177,149.153822
1337,1,119025750,149.251477
1338,1,119790055,149.459912
1339,1,119915669,149.664895
1340,1,119991429,149.687796
1341,1,120022819,149.772502
1342,1,120126990,149.824781
1343,1,120128664,149.887746
1344,1,120346162,150.121545
1345,1,120350309,150.285046
1346,1,120434626,150.301135
1347,1,120437718,150.383663
1348,1,120599177,150.396881
1349,1,120611254,150.464311
1350,1,120928505,150.779598
1351,1,121089654,150.82389
1352,1,144047058,150.837719
1353,1,144469546,153.387025
1354,1,144543300,153.744234
1355,1,144929250,153.789844
1356,1,145070495,154.180671
1357,1,145192045,154.728917
1358,1,145547963,154.837283
1359,1,145561594,154.95517
1360,1,145743096,154.992224
1361,1,145805581,155.366356
1362,1,145992311,156.18614
1363,1,146118327,156.389465
1364,1,146143010,156.534683
1365,1,146470374,156.889689
1366,1,146497488,157.020375
1367,1,146500117,157.103189
1368,1,146996480,157.282517
1369,1,147004811,157.353698
1370,1,147051493,157.399169
1371,1,147053340,157.470352
1372,1,147379941,157.736115
1373,1,147401713,158.037479
1374,1,147738125,159.322532
1375,1,147903716,159.410846
1376,1,147993905,159.586933
1377,1,148525644,159.971944
1378,1,149031060,160.885307
1379,1,149211496,160.932745
1380,1,149312712,161.055269
1381,1,149335177,161.15901
1382,1,149713534,161.193546
1383,1,149748862,161.282296
1384,1,149820656,161.849984
1385,1,149997840,161.88399
1386,1,150000165,161.929354
1387,1,150957730,162.092387
1388,1,151141213,162.201447
1389,1,151338570,162.22753
1390,1,151341417,162.276861
1391,1,151535916,162.416202
1392,1,151541715,162.505933
1393,1,151780177,162.559585
1394,1,151834188,162.657613
1395,1,152141674,162.729291
1396,1,152144275,162.784057
1397,1,152536760,162.912136
1398,1,152537954,163.007482
1399,1,153165631,163.308317
1400,1,153179467,163.409593
1401,1,153181362,163.496082
1402,1,153328347,163.615541
1403,1,153338751,163.837195
1404,1,153512347,163.963233
1405,1,153612133,164.215261
1406,1,154370020,164.401227
1407,1,154400015,164.467942
1408,1,154626705,164.551225
1409,1,154691445,164.639988
1410,1,154700649,164.858371
1411,1,154706620,164.891135
1412,1,154712358,165.088227
1413,1,154769201,165.218595
1414,1,154771964,165.33797
1415,1,154786262,165.352727
1416,1,154789036,165.419776
1417,1,154834911,165.630533
1418,1,154972984,165.653901
1419,1,155033014,165.749505
1420,1,156011444,165.858955
1421,1,156204653,166.032982
1422,1,156209857,166.125041
1423,1,156335111,166.143809
1424,1,156336792,166.21877
1425,1,156392455,166.292714
1426,1,156405037,166.473825
1427,1,156607127,166.556739
1428,1,156617968,166.705853
1429,1,156662067,166.756353
1430,1,156664280,166.916266
1431,1,156813650,167.074624
1432,1,156842336,167.424446
1433,1,157066129,167.535885
1434,1,157088690,167.67087
1435,1,157153876,167.714161
1436,1,157156851,167.792898
1437,1,157191338,167.874287
1438,1,157271025,167.950433
1439,1,157273715,168.010944
1440,1,157451127,168.166266
1441,1,157477996,168.269433
1442,1,157479528,168.351268
1443,1,157486336,168.403927
1444,1,157813753,168.53509
1445,1,157818550,168.598008
1446,1,157891524,168.618894
1447,1,157894797,168.679911
1448,1,157975770,168.737985
1449,1,157986363,168.84486
1450,1,158019262,168.90078
1451,1,158034283,169.096752
1452,1,158075252,169.200116
1453,1,158085565,169.329647
1454,1,158363687,169.460814
1455,1,158380828,169.566052
1456,1,158722677,169.694034
1457,1,158783790,169.883169
1458,1,158902344,169.931489
1459,1,158906637,170.08042
1460,1,158915141,170.196946
1461,1,159127570,170.436755
1462,1,159131926,170.544916
1463,1,159181869,170.663312
1464,1,159580403,170.763797
1465,1,159732811,170.870809
1466,1,159738719,170.984685
1467,1,159760960,171.085253
1468,1,159764142,171.19611
1469,1,159796302,171.245542
1470,1,159801111,171.395803
1471,1,159818304,171.434911
1472,1,159820026,171.510711
1473,1,159880660,171.54802
1474,1,159884109,171.680212
1475,1,159911950,171.731131
1476,1,159913812,171.823623
1477,1,159954789,171.950239
1478,1,160124875,172.141675
1479,1,160134662,172.194679
1480,1,160145298,172.351501
1481,1,160157365,172.373996
1482,1,160162872,172.501141
1483,1,160428188,172.614334
1484,1,160432279,172.673476
1485,1,160468863,172.687043
1486,1,160470756,172.834672
1487,1,160599505,172.89807
1488,1,160616703,173.054304
1489,1,160642451,173.067049
1490,1,160652476,173.21593
1491,1,160679935,173.303434
1492,1,160686494,173.422874
1493,1,160921230,173.571165
1494,1,160934819,173.651743
1495,1,161273660,173.8645
1496,1,161275943,173.929306
1497,1,161456186,174.050356
1498,1,161511471,174.200926
1499,1,161673508,174.243183
1500,1,161711252,174.358312
1501,1,161950451,174.420112
1502,1,161952747,174.522595
1503,1,161974584,174.556478
1504,1,161976473,174.693541
1505,1,162013475,174.780015
1506,1,162299823,174.989807
1507,1,162319329,175.052444
1508,1,162322955,175.177196
1509,1,162345294,175.246581
1510,1,162348117,175.316672
1511,1,162440776,175.39738
1512,1,162445136,175.506285
1513,1,162767168,175.651682
1514,1,163040495,176.001071
1515,1,163046905,176.122944
1516,1,163141826,176.149163
1517,1,163145003,176.325394
1518,1,163343389,176.461152
1519,1,163345964,176.626732
1520,1,163444153,176.678031
1521,1,163505254,176.784479
1522,1,163507519,176.964751
1523,1,163579635,177.024194
1524,1,163581663,177.124896
1525,1,163813734,177.182799
1526,1,163817001,177.341936
1527,1,163947842,177.424827
1528,1,163950439,177.495952
1529,1,164249120,177.638466
1530,1,164252918,177.694888
1531,1,164409349,177.748737
1532,1,164415878,177.832019
1533,1,164443107,177.847108
1534,1,164447829,178.004478
1535,1,164479479,178.080073
1536,1,164481240,178.154445
1537,1,164526190,178.246718
1538,1,164532325,178.39074
1539,1,164559536,178.528136
1540,1,164604122,178.562107
1541,1,164605743,178.684521
1542,1,164620786,178.706701
1543,1,164623525,178.781296
1544,1,164649216,178.904064
1545,1,164651655,179.032654
1546,1,164659008,179.043981
1547,1,164660704,179.177893
1548,1,164723835,179.266756
1549,1,164728020,179.373634
1550,1,164744889,179.440636
1551,1,164952166,179.558923
1552,1,164956135,179.622243
1553,1,165016999,179.692886
1554,1,165033421,179.79322
1555,1,165084740,179.827208
1556,1,165129278,179.961097
1557,1,165191702,180.025646
1558,1,165192976,180.10335
1559,1,165283995,180.165157
1560,1,165286034,180.258797
1561,1,165461953,180.531565
1562,1,165465858,180.709804
1563,1,165622207,180.851914
1564,1,165800914,180.961158
1565,1,165825133,181.035792
1566,1,165827488,181.159461
1567,1,166006680,181.349219
1568,1,166364063,181.52728
1569,1,166365470,181.608532
1570,1,166458590,181.681064
1571,1,166461251,181.83393
1572,1,166495607,181.847977
1573,1,166511732,181.93811
1574,1,167017409,182.137227
1575,1,167091859,182.2548
1576,1,167106073,182.375934
1577,1,167159608,182.476992
1578,1,167161112,182.610589
1579,1,167393635,182.648667
1580,1,167437953,182.744397
1581,1,167443423,182.853841
1582,1,167461873,182.907983
1583,1,167466121,183.056963
1584,1,167475386,183.158946
1585,1,167501063,183.208542
1586,1,167502945,183.372186
1587,1,167532812,183.429418
1588,1,167535358,183.547265
1589,1,167597473,183.591836
1590,1,167636560,183.721212
1591,1,167642494,183.808189
1592,1,167644730,183.945094
1593,1,167651987,184.099021
1594,1,167830006,184.31234
1595,1,167878128,184.410841
1596,1,168172624,184.474462
1597,1,168181466,184.69241
1598,1,168304723,184.80863
1599,1,168309244,184.929076
1600,1,168368154,185.007159
1601,1,168375973,185.231117
1602,1,168406461,185.301187
1603,1,168408076,185.407643
1604,1,168456819,185.533424
1605,1,168566027,185.634367
1606,1,168642851,185.783224
1607,1,168649617,185.853645
1608,1,168695027,185.918735
1609,1,168696656,185.996304
1610,1,168901339,186.162261
1611,1,168903257,186.203289
1612,1,169053970,186.37268
1613,1,169085119,186.536591
1614,1,169087920,186.632739
1615,1,169521849,186.758184
1616,1,169525171,186.89378
1617,1,169578249,186.950847
1618,1,169579753,187.051682
1619,1,169646692,187.080054
1620,1,169669706,187.19445
1621,1,170168490,187.316244
1622,1,170209790,187.428815
1623,1,170552657,187.540029
1624,1,170560332,187.630721
1625,1,170916201,187.790829
1626,1,170917337,187.886768
1627,1,171006551,187.973797
1628,1,171043633,188.106321
1629,1,171045317,188.195912
1630,1,171223015,188.298676
1631,1,171226034,188.508084
1632,1,171407761,188.649039
1633,1,171410491,188.782308
1634,1,171580024,188.814506
1635,1,171649936,188.929361
1636,1,172300124,189.203093
1637,1,172303509,189.261103
1638,1,172463933,189.346747
1639,1,172465725,189.440275
1640,1,172647523,189.493933
1641,1,172680465,189.614774
1642,1,172927741,189.731225
1643,1,172946760,189.843236
1644,1,173094569,189.902929
1645,1,173102220,190.001687
1646,1,173297704,190.149355
1647,1,173302838,190.269916
1648,1,173384422,190.353456
1649,1,175089094,190.499876
1650,1,175090414,190.555246
1651,1,175162805,190.626417
1652,1,175169101,190.704019
1653,1,175276714,190.762756
1654,1,175286396,190.829858
1655,1,175385589,190.871404
1656,1,175389466,191.039527
1657,1,175421100,191.053274
1658,1,175428957,191.18507
1659,1,175441590,191.247044
1660,1,175528029,191.283731
1661,1,175529452,191.38781
1662,1,175566717,191.446406
1663,1,175569473,191.513076
1664,1,175681631,191.651417
1665,1,175684294,191.726992
1666,1,175722999,191.747097
1667,1,175724703,191.814779
1668,1,175817853,191.888169
1669,1,175824630,191.950981
1670,1,175891622,192.06928
1671,1,176416712,192.147066
1672,1,176422326,192.257357
1673,1,176435567,192.277791
