chr,pos,cm,increment_cm
1,69937568,100.656131,0.133264
1,70190096,100.78478,0.128649
1,70192159,100.8461,0.06132
1,70242153,100.870551,0.024451
1,70246119,100.934175,0.063624
1,70272063,100.947071,0.012896
1,70279606,101.024574,0.077503
1,70944520,101.235324,0.21075
1,70947586,101.299608,0.064284
1,70988191,101.353975,0.054367
1,70992015,101.568841,0.214866
1,71155890,101.726374,0.157533
1,71371420,101.798939,0.072565
1,71373738,101.85337,0.054431
1,72281422,102.149453,0.296083
1,72287866,102.234185,0.084732
1,72380581,102.262438,0.028253
1,72384596,102.340297,0.077859
1,72508928,102.365778,0.025481
1,72512391,102.474967,0.109189
1,73336918,102.741219,0.266252
1,74131749,102.813819,0.0726
1,74326154,102.968251,0.154432
1,74327707,103.066912,0.098661
1,74462422,103.139867,0.072955
1,74470568,103.212618,0.072751
1,74710450,103.233702,0.021084
1,74712952,103.29859,0.064888
1,74923051,103.375653,0.077063
1,75014195,103.472034,0.096381
1,75015950,103.593355,0.121321
1,75130289,103.654017,0.060662
1,75131681,103.753843,0.099826
1,75167867,103.826378,0.072535
1,75276832,103.867091,0.040713
1,75278859,103.949309,0.082218
1,75670975,104.061441,0.112132
1,76103670,104.304173,0.242732
1,76476248,104.373616,0.069443
1,76478305,104.452475,0.078859
1,76608018,104.637534,0.185059
1,76609721,104.719168,0.081634
1,76726895,104.835384,0.116216
1,76783783,105.007277,0.171893
1,76974206,105.178597,0.17132
1,76977202,105.390189,0.211592
1,77189064,105.59721,0.207021
1,77191953,105.673007,0.075797
1,77263227,105.754825,0.081818
1,77265640,105.864969,0.110144
1,77546779,106.006573,0.141604
1,77548834,106.156218,0.149645
1,77694640,106.171402,0.015184
1,77895330,106.3198,0.148398
1,77912969,106.390359,0.070559
1,77986638,106.42073,0.030371
1,77992695,106.500764,0.080034
1,78719031,106.606223,0.105459
1,79060244,106.803945,0.197722
1,79064876,106.910172,0.106227
1,79111194,106.931719,0.021547
1,79115905,107.017831,0.086112
1,79259852,107.070688,0.052857
1,79263805,107.139463,0.068775
1,79493936,107.247105,0.107642
1,79499023,107.359334,0.112229
1,79658861,107.426484,0.06715
1,79663267,107.578872,0.152388
1,80100184,107.675898,0.097026
1,80101805,107.735424,0.059526
1,80781601,108.116005,0.380581
1,80782806,108.199631,0.083626
1,80876340,108.226905,0.027274
1,80878750,108.287186,0.060281
1,81059253,108.396965,0.109779
1,81063488,108.544617,0.147652
1,81352554,108.793564,0.248947
1,81355884,108.918997,0.125433
1,81488624,109.065067,0.14607
1,81491983,109.150156,0.085089
1,81766989,109.362201,0.212045
1,81769919,109.522401,0.1602
1,81862445,109.634584,0.112183
1,81870764,109.72394,0.089356
1,81989610,109.935306,0.211366
1,81991684,110.059607,0.124301
1,82115429,110.209149,0.149542
1,82121936,110.373052,0.163903
1,82218699,110.4238,0.050748
1,82219539,110.472688,0.048888
1,82562929,110.616616,0.143928
1,82564441,110.721108,0.104492
1,82800233,110.798067,0.076959
1,82836557,110.868927,0.07086
1,82838613,110.949673,0.080746
1,82883310,110.976017,0.026344
1,82885567,111.089964,0.113947
1,82965451,111.147009,0.057045
1,82968238,111.216494,0.069485
1,83128812,111.318757,0.102263
1,83131659,111.368412,0.049655
1,83292220,111.469005,0.100593
1,83296690,111.545533,0.076528
1,83468139,111.619492,0.073959
1,83469974,111.716325,0.096833
1,83829022,111.841214,0.124889
1,83834902,111.89769,0.056476
1,84174550,112.256998,0.359308
1,84729935,112.435083,0.178085
1,84735327,112.604956,0.169873
1,84745855,112.622787,0.017831
1,84751066,112.824621,0.201834
1,84843465,112.907467,0.082846
1,84844723,112.978368,0.070901
1,84926750,113.046162,0.067794
1,84928736,113.098099,0.051937
1,85207526,113.225698,0.127599
1,85210779,113.302365,0.076667
1,85345418,113.490664,0.188299
1,85354563,113.581868,0.091204
1,85391140,113.630369,0.048501
1,85394148,113.751564,0.121195
1,85556791,113.843973,0.092409
1,85610585,113.970266,0.126293
1,85940249,114.12293,0.152664
1,85942086,114.263967,0.141037
1,86010248,114.359477,0.09551
1,86014249,114.445008,0.085531
1,86453579,114.593663,0.148655
1,86455740,114.652379,0.058716
1,86567206,114.724791,0.072412
1,86573546,114.779461,0.05467
1,86714253,114.848734,0.069273
1,86761095,114.960197,0.111463
1,86948783,115.031597,0.0714
1,86950404,115.135876,0.104279
1,87005402,115.219357,0.083481
1,87584639,115.322986,0.103629
1,87587849,115.41071,0.087724
1,87652415,115.529902,0.119192
1,87655963,115.678531,0.148629
1,87696098,115.764248,0.085717
1,87698441,115.835714,0.071466
1,87791986,115.934863,0.099149
1,87806800,116.096585,0.161722
1,87821431,116.122866,0.026281
1,87828033,116.293917,0.171051
1,88033668,116.41154,0.117623
1,88036573,116.622853,0.211313
1,88127152,116.735307,0.112454
1,88129160,116.812977,0.07767
1,88235817,116.894258,0.081281
1,88239954,117.040028,0.14577
1,88273341,117.070341,0.030313
1,88292547,117.170333,0.099992
1,88402963,117.230805,0.060472
1,88410277,117.325432,0.094627
1,88454706,117.398814,0.073382
1,88463421,117.56993,0.171116
1,88603794,117.672337,0.102407
1,88607616,117.79389,0.121553
1,88652864,117.853587,0.059697
1,88656688,117.942516,0.088929
1,88862772,118.026558,0.084042
1,89043179,118.184038,0.15748
1,89444965,118.264727,0.080689
1,89456659,118.363695,0.098968
1,89701648,118.427946,0.064251
1,89748161,118.508183,0.080237
1,89750120,118.602667,0.094484
1,89842042,118.697512,0.094845
1,90065471,118.74295,0.045438
1,90067353,118.878058,0.135108
1,90295581,118.985679,0.107621
1,90321749,119.110111,0.124432
1,90325475,119.209168,0.099057
1,90522603,119.424988,0.21582
1,90538821,119.611494,0.186506
1,90600240,119.6811,0.069606
1,90602946,119.915885,0.234785
1,90657295,119.962174,0.046289
1,90659140,120.033563,0.071389
1,91117400,120.223032,0.189469
1,91119466,120.280067,0.057035
1,91234126,120.355616,0.075549
1,91235929,120.440533,0.084917
1,91518110,120.543539,0.103006
1,91530305,120.65444,0.110901
1,91667332,120.798129,0.143689
1,91670375,120.855804,0.057675
1,91869489,120.905476,0.049672
1,91881960,120.974249,0.068773
1,91887372,121.077488,0.103239
1,92022597,121.150992,0.073504
1,92024668,121.205365,0.054373
1,92208666,121.504218,0.298853
1,92255996,121.640923,0.136705
1,93531706,121.970946,0.330023
1,93539212,122.040224,0.069278
1,94020247,122.102463,0.062239
1,94157507,122.235655,0.133192
1,94178912,122.38123,0.145575
1,94453236,122.454016,0.072786
1,94455448,122.589569,0.135553
1,94501799,122.732767,0.143198
1,94510673,122.850247,0.11748
1,94537642,122.898043,0.047796
1,94539299,122.957745,0.059702
1,94562084,122.989615,0.03187
1,94565577,123.053152,0.063537
1,94607234,123.158032,0.10488
1,95020873,123.257213,0.099181
1,95073156,123.333804,0.076591
1,95077273,123.411123,0.077319
1,95115904,123.443681,0.032558
1,95122565,123.553788,0.110107
1,95198932,123.605321,0.051533
1,95201044,123.676136,0.070815
1,95312105,123.736694,0.060558
1,95317464,123.961736,0.225042
1,95350506,124.105872,0.144136
1,96039899,124.460241,0.354369
1,96043511,124.571529,0.111288
1,96150318,124.641438,0.069909
1,96152354,124.775157,0.133719
1,96700020,125.00131,0.226153
1,97454434,125.176953,0.175643
1,97464184,125.334053,0.1571
1,97606480,125.382891,0.048838
1,97607837,125.467898,0.085007
1,97722672,125.529086,0.061188
1,97727083,125.666939,0.137853
1,97885200,125.774874,0.107935
1,97886171,125.824884,0.05001
1,97949431,125.86752,0.042636
1,97951525,126.000826,0.133306
1,98026801,126.063479,0.062653
1,98033259,126.123678,0.060199
1,98299475,126.288412,0.164734
1,98562718,126.318324,0.029912
1,98725017,126.437279,0.118955
1,98730925,126.624958,0.187679
1,98799369,126.652542,0.027584
1,98803700,126.712965,0.060423
1,98922915,126.788033,0.075068
1,98926885,126.906673,0.11864
1,98962353,126.983346,0.076673
1,98964075,127.06713,0.083784
1,99423072,127.237533,0.170403
1,99425070,127.356954,0.119421
1,99552858,127.385678,0.028724
1,99558971,127.447198,0.06152
1,99800131,127.605654,0.158456
1,99802789,127.702,0.096346
1,99956303,127.746189,0.044189
1,99958776,127.829897,0.083708
1,100064599,127.90069,0.070793
1,100066515,127.992336,0.091646
1,100116642,128.120085,0.127749
1,100439890,128.262486,0.142401
1,100763868,128.298681,0.036195
1,100766320,128.346,0.047319
1,101195435,128.537176,0.191176
1,101198708,128.706276,0.1691
1,101209653,128.716724,0.010448
1,101213335,128.839362,0.122638
1,101657847,128.941645,0.102283
1,101682573,129.005917,0.064272
1,101683963,129.08817,0.082253
1,101778236,129.276596,0.188426
1,101848705,129.312357,0.035761
1,101850130,129.4269,0.114543
1,102039804,129.548905,0.122005
1,102041558,129.678841,0.129936
1,102176419,129.722697,0.043856
1,102179536,129.818936,0.096239
1,102267811,129.884293,0.065357
1,102270640,130.004416,0.120123
1,102284779,130.017693,0.013277
1,102286079,130.087975,0.070282
1,102296279,130.121442,0.033467
1,102297957,130.199251,0.077809
1,102306758,130.224397,0.025146
1,102309649,130.337619,0.113222
1,102388188,130.380716,0.043097
1,102390702,130.523459,0.142743
1,102421482,130.539085,0.015626
1,102424197,130.643231,0.104146
1,102895146,130.830399,0.187168
1,102899696,130.881795,0.051396
1,103756973,131.187732,0.305937
1,103916755,131.542351,0.354619
1,104368898,131.571213,0.028862
1,104983592,131.843307,0.272094
1,104987656,132.006608,0.163301
1,105191488,132.099944,0.093336
1,105195135,132.248818,0.148874
1,105295245,132.288162,0.039344
1,105300481,132.350381,0.062219
1,105411481,132.373981,0.0236
1,105415429,132.473723,0.099742
1,106080607,132.735343,0.26162
1,106086980,132.780174,0.044831
1,106091316,132.905694,0.12552
1,106642968,133.148418,0.242724
1,106647108,133.271996,0.123578
1,106765225,133.368676,0.09668
1,106773320,133.558334,0.189658
1,106967338,133.638331,0.079997
1,106981990,133.703876,0.065545
1,107432265,133.851014,0.147138
1,107433883,133.916927,0.065913
1,107484665,133.934582,0.017655
1,107489844,134.020992,0.08641
1,107707315,134.179613,0.158621
1,107729340,134.310128,0.130515
1,107874959,134.42525,0.115122
1,107877785,134.579158,0.153908
1,107909878,134.592492,0.013334
1,107918319,134.905011,0.312519
1,107920219,135.04185,0.136839
1,107930365,135.064554,0.022704
1,107933545,135.206344,0.14179
1,108017292,135.247936,0.041592
1,108018964,135.313102,0.065166
1,108070789,135.388913,0.075811
1,108073844,135.495797,0.106884
1,108408983,135.719816,0.224019
1,108411688,135.780399,0.060583
1,108524590,135.863835,0.083436
1,108527281,136.058994,0.195159
1,108754099,136.229421,0.170427
1,109075191,136.278726,0.049305
1,109077023,136.357062,0.078336
1,109212671,136.38083,0.023768
1,109270563,136.529059,0.148229
1,109364389,136.552006,0.022947
1,109367807,136.626781,0.074775
1,109395585,136.716502,0.089721
1,109563656,136.762391,0.045889
1,109697227,136.901356,0.138965
1,109705022,137.046945,0.145589
1,109810981,137.145227,0.098282
1,109840629,137.307888,0.162661
1,109974450,137.313995,0.006107
1,109976775,137.374618,0.060623
1,110215178,137.549946,0.175328
1,110303505,137.737323,0.187377
1,110305188,137.828394,0.091071
1,110332816,137.894511,0.066117
1,110335948,137.994137,0.099626
1,110348657,138.118045,0.123908
1,110433623,138.296066,0.178021
1,110439636,138.390051,0.093985
1,110451190,138.395932,0.005881
1,110458234,138.483241,0.087309
1,110517396,138.579326,0.096085
1,110636625,138.596872,0.017546
1,110671320,138.677689,0.080817
1,110677088,138.871839,0.19415
1,110724488,138.897594,0.025755
1,110733794,138.987308,0.089714
1,110767348,139.04184,0.054532
1,110777105,139.20498,0.16314
1,110998057,139.309618,0.104638
1,111027035,139.415501,0.105883
1,111034491,139.630085,0.214584
1,111116690,139.868891,0.238806
1,111121822,140.02427,0.155379
1,111237685,140.193039,0.168769
1,111545087,140.420707,0.227668
1,111737916,140.461988,0.041281
1,111742761,140.630867,0.168879
1,111798172,140.736354,0.105487
1,111801402,140.813185,0.076831
1,111913341,140.953035,0.13985
1,112025081,140.990622,0.037587
1,112026676,141.085894,0.095272
1,112103432,141.207569,0.121675
1,112106342,141.309923,0.102354
1,112129736,141.326463,0.01654
1,112131164,141.395614,0.069151
1,112346989,141.497168,0.101554
1,112348592,141.596967,0.099799
1,112356946,141.609458,0.012491
1,112357730,141.665919,0.056461
1,112484962,141.857809,0.19189
1,112511992,141.960922,0.103113
1,112563028,141.992663,0.031741
1,112565005,142.051719,0.059056
1,112688022,142.160126,0.108407
1,112690543,142.221356,0.06123
1,112788187,142.263691,0.042335
1,112801961,142.35826,0.094569
1,112857586,142.386716,0.028456
1,112879265,142.499382,0.112666
1,112913252,142.528291,0.028909
1,112930006,142.678885,0.150594
1,113020298,142.717916,0.039031
1,113059220,142.81705,0.099134
1,113263711,142.863322,0.046272
1,113276156,142.979648,0.116326
1,113348570,143.048693,0.069045
1,113355928,143.122879,0.074186
1,113400990,143.127445,0.004566
1,113418415,143.227133,0.099688
1,113751640,143.331558,0.104425
1,113754252,143.398585,0.067027
1,113818120,143.50742,0.108835
1,113819478,143.593392,0.085972
1,113824297,143.642825,0.049433
1,114447914,143.763842,0.121017
1,114455907,143.820989,0.057147
1,114555118,143.864051,0.043062
1,114561433,143.952834,0.088783
1,114651076,144.058439,0.105605
1,114653036,144.133989,0.07555
1,114683304,144.289936,0.155947
1,114720926,144.337211,0.047275
1,114734778,144.445511,0.1083
1,114821586,144.531401,0.08589
1,114870307,144.69332,0.161919
1,114878783,144.811626,0.118306
1,114922790,145.022286,0.21066
1,115575715,145.127727,0.105441
1,115805959,145.290466,0.162739
1,115808551,145.353128,0.062662
1,115879821,145.474135,0.121007
1,115882503,145.541406,0.067271
1,115942900,145.68382,0.142414
1,116013564,145.706216,0.022396
1,116056472,145.981862,0.275646
1,116203864,146.031882,0.05002
1,116205848,146.161344,0.129462
1,116408766,146.376736,0.215392
1,116704771,146.453707,0.076971
1,116712893,146.547851,0.094144
1,116867355,146.674672,0.126821
1,116920952,146.800794,0.126122
1,117004657,146.851942,0.051148
1,117028699,146.964446,0.112504
1,117032885,147.120233,0.155787
1,117104215,147.134843,0.01461
1,117108830,147.219735,0.084892
1,117294778,147.452022,0.232287
1,117299472,147.565549,0.113527
1,117472049,147.692868,0.127319
1,117474146,147.774464,0.081596
1,117568947,147.825654,0.05119
1,117571079,147.88968,0.064026
1,117592716,147.928582,0.038902
1,117595062,147.994706,0.066124
1,117778577,148.279844,0.285138
1,117783083,148.354553,0.074709
1,117816368,148.425378,0.070825
1,118099243,148.473883,0.048505
1,118106653,148.596812,0.122929
1,118128443,148.726753,0.129941
1,118279473,148.836643,0.10989
1,118837888,148.939696,0.103053
1,118841141,149.081018,0.141322
1,118983177,149.153822,0.072804
1,119025750,149.251477,0.097655
1,119790055,149.459912,0.208435
1,119915669,149.664895,0.204983
1,119991429,149.687796,0.022901
1,120022819,149.772502,0.084706
1,120126990,149.824781,0.052279
1,120128664,149.887746,0.062965
1,120346162,150.121545,0.233799
1,120350309,150.285046,0.163501
1,120434626,150.301135,0.016089
1,120437718,150.383663,0.082528
1,120599177,150.396881,0.013218
1,120611254,150.464311,0.06743
1,120928505,150.779598,0.315287
1,121089654,150.82389,0.044292
1,144047058,150.837719,0.013829
1,144469546,153.387025,2.549306
1,144543300,153.744234,0.357209
1,144929250,153.789844,0.04561
1,145070495,154.180671,0.390827
1,145192045,154.728917,0.548246
1,145547963,154.837283,0.108366
1,145561594,154.95517,0.117887
1,145743096,154.992224,0.037054
1,145805581,155.366356,0.374132
1,145992311,156.18614,0.819784
1,146118327,156.389465,0.203325
1,146143010,156.534683,0.145218
1,146470374,156.889689,0.355006
1,146497488,157.020375,0.130686
1,146500117,157.103189,0.082814
1,146996480,157.282517,0.179328
1,147004811,157.353698,0.071181
1,147051493,157.399169,0.045471
1,147053340,157.470352,0.071183
1,147379941,157.736115,0.265763
1,147401713,158.037479,0.301364
1,147738125,159.322532,1.285053
1,147903716,159.410846,0.088314
1,147993905,159.586933,0.176087
1,148525644,159.971944,0.385011
1,149031060,160.885307,0.913363
1,149211496,160.932745,0.047438
1,149312712,161.055269,0.122524
1,149335177,161.15901,0.103741
1,149713534,161.193546,0.034536
1,149748862,161.282296,0.08875
1,149820656,161.849984,0.567688
1,149997840,161.88399,0.034006
1,150000165,161.929354,0.045364
1,150957730,162.092387,0.163033
1,151141213,162.201447,0.10906
1,151338570,162.22753,0.026083
1,151341417,162.276861,0.049331
1,151535916,162.416202,0.139341
1,151541715,162.505933,0.089731
1,151780177,162.559585,0.053652
1,151834188,162.657613,0.098028
1,152141674,162.729291,0.071678
1,152144275,162.784057,0.054766
1,152536760,162.912136,0.128079
1,152537954,163.007482,0.095346
1,153165631,163.308317,0.300835
1,153179467,163.409593,0.101276
1,153181362,163.496082,0.086489
1,153328347,163.615541,0.119459
1,153338751,163.837195,0.221654
1,153512347,163.963233,0.126038
1,153612133,164.215261,0.252028
1,154370020,164.401227,0.185966
1,154400015,164.467942,0.066715
1,154626705,164.551225,0.083283
1,154691445,164.639988,0.088763
1,154700649,164.858371,0.218383
1,154706620,164.891135,0.032764
1,154712358,165.088227,0.197092
1,154769201,165.218595,0.130368
1,154771964,165.33797,0.119375
1,154786262,165.352727,0.014757
1,154789036,165.419776,0.067049
1,154834911,165.630533,0.210757
1,154972984,165.653901,0.023368
1,155033014,165.749505,0.095604
1,156011444,165.858955,0.10945
1,156204653,166.032982,0.174027
1,156209857,166.125041,0.092059
1,156335111,166.143809,0.018768
1,156336792,166.21877,0.074961
1,156392455,166.292714,0.073944
1,156405037,166.473825,0.181111
1,156607127,166.556739,0.082914
1,156617968,166.705853,0.149114
1,156662067,166.756353,0.0505
1,156664280,166.916266,0.159913
1,156813650,167.074624,0.158358
1,156842336,167.424446,0.349822
1,157066129,167.535885,0.111439
1,157088690,167.67087,0.134985
1,157153876,167.714161,0.043291
1,157156851,167.792898,0.078737
1,157191338,167.874287,0.081389
1,157271025,167.950433,0.076146
1,157273715,168.010944,0.060511
1,157451127,168.166266,0.155322
1,157477996,168.269433,0.103167
1,157479528,168.351268,0.081835
1,157486336,168.403927,0.052659
1,157813753,168.53509,0.131163
1,157818550,168.598008,0.062918
1,157891524,168.618894,0.020886
1,157894797,168.679911,0.061017
1,157975770,168.737985,0.058074
1,157986363,168.84486,0.106875
1,158019262,168.90078,0.05592
1,158034283,169.096752,0.195972
1,158075252,169.200116,0.103364
1,158085565,169.329647,0.129531
1,158363687,169.460814,0.131167
1,158380828,169.566052,0.105238
1,158722677,169.694034,0.127982
1,158783790,169.883169,0.189135
1,158902344,169.931489,0.04832
1,158906637,170.08042,0.148931
1,158915141,170.196946,0.116526
1,159127570,170.436755,0.239809
1,159131926,170.544916,0.108161
1,159181869,170.663312,0.118396
1,159580403,170.763797,0.100485
1,159732811,170.870809,0.107012
1,159738719,170.984685,0.113876
1,159760960,171.085253,0.100568
1,159764142,171.19611,0.110857
1,159796302,171.245542,0.049432
1,159801111,171.395803,0.150261
1,159818304,171.434911,0.039108
1,159820026,171.510711,0.0758
1,159880660,171.54802,0.037309
1,159884109,171.680212,0.132192
1,159911950,171.731131,0.050919
1,159913812,171.823623,0.092492
1,159954789,171.950239,0.126616
1,160124875,172.141675,0.191436
1,160134662,172.194679,0.053004
1,160145298,172.351501,0.156822
1,160157365,172.373996,0.022495
1,160162872,172.501141,0.127145
1,160428188,172.614334,0.113193
1,160432279,172.673476,0.059142
1,160468863,172.687043,0.013567
1,160470756,172.834672,0.147629
